elapsed,wall_time,frame_time,requested_command_pwm,command_pwm,measured_angle,measured_angle_raw,target_joint,pwm_biceps,pwm_triceps,pwm_deltoid
53.14204089600025,1787214028.8765788,377.10433411598206,-4.60750519653357,-2.0,93.88934667932598,93.88412011403645,elbow,-1,2,0
53.15617621699994,1787214028.8907013,377.1185882091522,-7.08054867806824,-2.0,93.8866076597102,93.87060003812819,elbow,-1,2,0
53.17048435000015,1787214028.9050238,377.13267493247986,-9.1805364040572,-3.0,93.88349489276843,93.8653029838863,elbow,-2,3,0
53.184767039000235,1787214028.9193044,377.1470582485199,-10.752336454011026,-5.0,93.8798392508854,93.8584746240804,elbow,-3,5,0
53.19926239000006,1787214028.933803,377.16136741638184,-11.719106778328815,-6.0,93.87737789859875,93.86299304507031,elbow,-4,6,0
53.21397384900001,1787214028.9485104,377.17630887031555,-11.99454247547502,-7.0,93.87560795326473,93.86526388162524,elbow,-5,7,0
53.22826111199993,1787214028.9628015,377.19052958488464,-11.565070055221376,-7.0,93.87526521569673,93.87326215837693,elbow,-5,7,0
53.24259072599989,1787214028.9771535,377.204870223999,-10.46867970065523,-8.0,93.8777493949637,93.8922676559569,elbow,-6,8,0
53.25682639700017,1787214028.9913602,377.21917247772217,-8.781255815575008,-8.0,93.88127148099113,93.90185556880903,elbow,-6,8,0
53.271019941000304,1787214029.0055568,377.2333617210388,-6.600463317135935,-8.0,93.88707687651946,93.92100528441233,elbow,-6,8,0
53.28517400999999,1787214029.0197015,377.24756622314453,-4.052781552184765,-7.0,93.89162119254803,93.9181794876822,elbow,-5,7,0
53.29929339399996,1787214029.03382,377.2616956233978,-1.2830309888273872,-6.0,93.89387000497241,93.90701271417059,elbow,-5,6,0
53.31342079700016,1787214029.0479512,377.2758014202118,1.5610048623512596,-5.0,93.89765899116682,93.91980292063337,elbow,-4,5,0
53.32758003200024,1787214029.062112,377.28993463516235,4.324020237243348,-5.0,93.90376561136026,93.93945446318081,elbow,-3,5,0
53.341702676000295,1787214029.0762293,377.3041090965271,6.837435126546197,-4.0,93.90794180449168,93.93234868311197,elbow,-3,4,0
53.356023131000256,1787214029.090566,377.318231344223,8.993587603969656,-3.0,93.90735631264037,93.90393452918873,elbow,-2,3,0
53.37040173300011,1787214029.1049428,377.33260703086853,10.63566126061437,-3.0,93.89941647870467,93.85301379639675,elbow,-2,3,0
53.384615189000215,1787214029.1191432,377.34698033332825,11.649867310242012,-2.0,93.88640596253579,93.81036874899524,elbow,-1,2,0
53.398782740000115,1787214029.1333096,377.3611876964569,11.999924802536995,-2.0,93.87549116225841,93.81170191756813,elbow,-1,2,0
53.412921605000065,1787214029.1474493,377.3752899169922,11.671129149914162,-2.0,93.86800917591404,93.82428228714264,elbow,-1,2,0
53.427030637999906,1787214029.1615572,377.38944005966187,10.685676817959564,-1.0,93.86393010085754,93.84009080831196,elbow,-1,1,0
53.441185855000185,1787214029.1757178,377.40354204177856,9.092461536586558,-1.0,93.86211019229958,93.85147412115143,elbow,0,1,0
53.4552936099999,1787214029.1898186,377.4177076816559,6.991301928542028,-1.0,93.86024513514846,93.84934520258433,elbow,0,1,0
53.46940916099993,1787214029.2039373,377.4317932128906,4.4943354969396605,-1.0,93.8601049055881,93.85928536354325,elbow,0,1,0
53.48357974800001,1787214029.2181115,377.44592475891113,1.7321492197271566,-1.0,93.8609939738143,93.86618994526465,elbow,0,1,0
53.4979117580001,1787214029.232451,377.46017956733704,-1.1618057412286198,-1.0,93.86422279835678,93.88309298137138,elbow,0,1,0
53.51224045400022,1787214029.2467778,377.4745123386383,-3.9882247590272075,-1.0,93.86814003171239,93.8910334746229,elbow,-1,1,0
53.52650968700027,1787214029.2610416,377.4888472557068,-6.573094677288345,-2.0,93.87172228542195,93.89265801054889,elbow,-1,2,0
53.54080516100021,1787214029.2753446,377.50304317474365,-8.782526134800491,-3.0,93.87522540086375,93.8956986191011,elbow,-2,3,0
53.55499210000016,1787214029.2895195,377.517377614975,-10.47232251386281,-4.0,93.87810653843151,93.89494473836417,elbow,-3,4,0
53.569206168000164,1787214029.303743,377.53151297569275,-11.565360963986654,-5.0,93.88113135731541,93.89880927235055,elbow,-4,5,0
53.58357386300031,1787214029.318118,377.54583072662354,-11.99557136273859,-6.0,93.88415826656143,93.90184839827639,elbow,-5,6,0
53.59790352100026,1787214029.332445,377.56016874313354,-11.723595525971952,-7.0,93.88859681757002,93.91453699138563,elbow,-5,7,0
53.61248762000014,1787214029.3470263,377.5747539997101,-10.743940066543875,-8.0,93.89263469815015,93.91623323828014,elbow,-6,8,0
53.62683305600012,1787214029.3613734,377.58907866477966,-9.145265615483297,-8.0,93.89726666113448,93.9243371903879,elbow,-6,8,0
53.641119530000196,1787214029.3756576,377.60342144966125,-7.020047281459231,-8.0,93.90287785918115,93.93567132091275,elbow,-6,8,0
53.65525537700023,1787214029.389781,377.61766266822815,-4.5144717152332445,-7.0,93.90896946933273,93.94457059813419,elbow,-5,7,0
53.669342854000206,1787214029.4038672,377.631756067276,-1.7608495047096242,-7.0,93.91610501501361,93.95780720450577,elbow,-5,7,0
53.68346042400026,1787214029.417988,377.6458432674408,1.0992095070869026,-6.0,93.92254117431045,93.96015594781231,elbow,-4,6,0
53.69764671400026,1787214029.432175,377.66003012657166,3.910672560759348,-5.0,93.92758884032352,93.95708885811958,elbow,-3,5,0
53.71194122499992,1787214029.4464824,377.674179315567,6.516645469948163,-4.0,93.93140113557584,93.95368128990775,elbow,-3,4,0
53.72617153400006,1787214029.4607048,377.6885163784027,8.73403321580491,-3.0,93.93292513354287,93.94183181774739,elbow,-2,3,0
53.740320566000264,1787214029.4748478,377.7027063369751,10.438427464733472,-3.0,93.93437115375879,93.94282211346827,elbow,-2,3,0
53.75461459500002,1787214029.4891534,377.7168679237366,11.553765418144906,-2.0,93.93312777281295,93.92586109551412,elbow,-1,2,0
53.768792977999965,1787214029.5033216,377.7311849594116,11.993399136303076,-2.0,93.93074156098342,93.91679584998468,elbow,-1,2,0
53.78289553000013,1787214029.517422,377.74530386924744,11.746282391458209,-2.0,93.92565714186992,93.89594232834179,elbow,-1,2,0
53.797033543,1787214029.531559,377.75944471359253,10.82702361807132,-2.0,93.91851160950988,93.8767510549808,elbow,-1,2,0
53.81111163200012,1787214029.5456352,377.7735381126404,9.295240382499806,-1.0,93.9106920947093,93.86499259217169,elbow,-1,1,0
53.82518623900023,1787214029.5597095,377.78760957717896,7.235561278127531,-1.0,93.90115869101979,93.84544272689514,elbow,0,1,0
53.83929349400023,1787214029.5738204,377.8016834259033,4.758195711796301,-1.0,93.89071172284281,93.82965662404318,elbow,0,1,0
53.85337778700023,1787214029.587902,377.8158001899719,2.0131182617142187,-1.0,93.87980301843575,93.8160493997719,elbow,0,1,0
53.86760505800021,1787214029.6021473,377.82987427711487,-0.8763501181477287,-1.0,93.86959816671805,93.80995806642245,elbow,0,1,0
53.8817947739999,1787214029.6163204,377.8441843986511,-3.708311902777372,-1.0,93.85991211152255,93.80330400791568,elbow,-1,1,0
53.89589538100017,1787214029.6304202,377.8583116531372,-6.310973100476292,-2.0,93.85302601061998,93.81278164844454,elbow,-1,2,0
53.909970007000084,1787214029.6444929,377.8723952770233,-8.549789531584693,-3.0,93.84867625926229,93.82325505624928,elbow,-2,3,0
53.92451740300021,1787214029.6590583,377.8864607810974,-10.351091019523821,-4.0,93.84890418133537,93.8502362237476,elbow,-3,4,0
53.93869674899997,1787214029.6732242,377.9010925292969,-11.501380219528732,-5.0,93.85215129316707,93.87112835238071,elbow,-4,5,0
53.95291948300019,1787214029.687457,377.91522002220154,-11.986555205250296,-6.0,93.85744363688194,93.8883736218229,elbow,-5,6,0
53.96722393900018,1787214029.7017636,377.9294764995575,-11.77011660196887,-7.0,93.86349331227684,93.89884936225084,elbow,-5,7,0
53.98155691200009,1787214029.7161028,377.9438223838806,-10.857043184444114,-8.0,93.8661632061277,93.88176683677793,elbow,-6,8,0
53.9959350879999,1787214029.730478,377.95814871788025,-9.294776527547219,-8.0,93.86586138620035,93.86409746338838,elbow,-6,8,0
54.01027659800002,1787214029.7448165,377.9725286960602,-7.1837933092913335,-8.0,93.8401498070301,93.68988391362063,elbow,-6,8,0
54.02447053700007,1787214029.758999,377.986839056015,-4.673603195052816,-7.0,93.81169842056683,93.64542030216215,elbow,-5,7,0
54.03863941999998,1787214029.773171,378.00098991394043,-1.8959099587951087,-7.0,93.7780321030041,93.58127642133735,elbow,-5,7,0
54.05277587799992,1787214029.7873046,378.01516485214233,0.9858459366420134,-6.0,93.74242450361398,93.53432341036368,elbow,-4,6,0
54.0668745779999,1787214029.8014,378.0292932987213,3.8040302417646217,-5.0,93.70177659921386,93.46421850799508,elbow,-3,5,0
54.081117349000124,1787214029.8156576,378.0433900356293,6.429096031311702,-4.0,93.65797023332775,93.40195318111522,elbow,-3,4,0
54.09538600799988,1787214029.8299189,378.0577425956726,8.681065680741309,-3.0,93.61529232932065,93.36587033419525,elbow,-2,3,0
54.10967231599989,1787214029.844214,378.0719394683838,10.423677295382632,-3.0,93.57115047663191,93.31317274266617,elbow,-2,3,0
54.124026176999905,1787214029.8585737,378.0862455368042,11.554212617647076,-2.0,93.52641002367623,93.26493389689261,elbow,-1,2,0
54.13833141000032,1787214029.8728714,378.10063791275024,11.994857827742411,-2.0,93.48514780564864,93.24399948819543,elbow,-1,2,0
54.15250505299991,1787214029.8870323,378.11488676071167,11.729597971105498,-2.0,93.44770158926971,93.22885508739894,elbow,-1,2,0
54.166630808000264,1787214029.9011612,378.129013299942,10.78492445427335,-2.0,93.41516028950447,93.22497953671797,elbow,-1,2,0
54.18091520799999,1787214029.9154546,378.1431770324707,9.19446750470224,-1.0,93.38704775836534,93.22275000832636,elbow,-1,1,0
54.19515983100018,1787214029.9296906,378.1575427055359,7.065398569062818,-1.0,93.3632845860603,93.22440574501304,elbow,0,1,0
54.20928130700031,1787214029.9438076,378.17167925834656,4.5426413480598296,-1.0,93.34377764805254,93.22977346931232,elbow,0,1,0
54.22338937700033,1787214029.957917,378.1857843399048,1.7586254303188462,-1.0,93.32801519021226,93.23589483486519,elbow,0,1,0
54.23751918700009,1787214029.97205,378.19989371299744,-1.132329896389868,-1.0,93.31463839352332,93.23646053085267,elbow,0,1,0
54.251863993999905,1787214029.9864025,378.21413826942444,-3.999838182613626,-1.0,93.3052076739841,93.25009182568589,elbow,-1,1,0
54.26606287699997,1787214030.0005915,378.22842955589294,-6.6034626173939746,-2.0,93.29972601394975,93.2676896097688,elbow,-1,2,0
54.28030141299996,1787214030.0148404,378.2425937652588,-8.825450178993723,-3.0,93.29765717555466,93.28556628655485,elbow,-2,3,0
54.29449265600033,1787214030.0290208,378.2568802833557,-10.521884453390582,-4.0,93.29852682490252,93.30360930682025,elbow,-3,4,0
54.308644473000186,1787214030.0431745,378.27100133895874,-11.598788994222271,-6.0,93.30208736546294,93.32289619267614,elbow,-4,6,0
54.32292826899993,1787214030.0574656,378.2851917743683,-11.998698325791938,-6.0,93.30828955153639,93.34453691795632,elbow,-5,6,0
54.337181547,1787214030.0717163,378.2995285987854,-11.685646525078887,-7.0,93.31654965244313,93.36482406741335,elbow,-5,7,0
54.35131908700032,1787214030.0858495,378.31371545791626,-10.690109395869218,-8.0,93.3252104852112,93.37582689289847,elbow,-6,8,0
54.36556414300003,1787214030.100102,378.327853679657,-9.055550169283183,-8.0,93.33327085760946,93.38037800150042,elbow,-6,8,0
54.38000058500029,1787214030.1145415,378.34223985671997,-6.851167296267043,-8.0,93.34007559728605,93.37984446096219,elbow,-6,8,0
54.39429432599991,1787214030.1288314,378.35658717155457,-4.256169834259293,-7.0,93.3461329186024,93.38153365354913,elbow,-5,7,0
54.408607676999964,1787214030.143153,378.37086486816406,-1.4020865420012363,-6.0,93.34973933549183,93.37081627721957,elbow,-5,6,0
54.422945934999916,1787214030.1574843,378.3852059841156,1.5418788952132438,-5.0,93.34963764848197,93.34904336023219,elbow,-4,5,0
54.43717323300007,1787214030.1717072,378.39951944351196,4.372466784952725,-5.0,93.3473387264139,93.33390316198782,elbow,-3,5,0
54.45137158600028,1787214030.1859074,378.41371273994446,6.939525309643669,-4.0,93.34260561304602,93.3149439317419,elbow,-3,4,0
54.46554099500008,1787214030.2000706,378.4279146194458,9.093148912573781,-3.0,93.33588044596829,93.29657662753802,elbow,-2,3,0
54.47967921999998,1787214030.2142088,378.44205927848816,10.708842740321018,-3.0,93.3271327765036,93.27600887008553,elbow,-2,3,0
54.493816741000046,1787214030.228344,378.45619916915894,11.696626839835682,-2.0,93.31695726955724,93.25748866857927,elbow,-1,2,0
54.50795365100021,1787214030.2424834,378.47032737731934,11.998156483997576,-2.0,93.30671600071622,93.24686306823581,elbow,-1,2,0
54.522058673000174,1787214030.2565842,378.48447370529175,11.596965999548456,-2.0,93.2974537822241,93.24332270270317,elbow,-1,2,0
54.536298618000274,1787214030.270839,378.498571395874,10.504036170699067,-1.0,93.28760939456339,93.23007595030822,elbow,-1,1,0
54.55076478199999,1787214030.285308,378.51290941238403,8.752611896529231,-1.0,93.27717807413731,93.21621442531256,elbow,0,1,0
54.564978968000105,1787214030.2995064,378.5273473262787,6.50568545591233,-1.0,93.26782434024052,93.21315841826788,elbow,0,1,0
54.57909780399996,1787214030.3136241,378.5414915084839,3.8899019069924687,-1.0,93.26029294326375,93.21627728448833,elbow,0,1,0
54.593205085000136,1787214030.3277328,378.55560636520386,1.0474663334080476,-1.0,93.25455879974275,93.22104680915616,elbow,0,1,0
54.60728916300013,1787214030.3418133,378.56970977783203,-1.852358961431611,-1.0,93.25088051405281,93.22938355030143,elbow,0,1,0
54.621370796000065,1787214030.355896,378.5837826728821,-4.644091561193063,-2.0,93.2492078618819,93.239432399583,elbow,-1,2,0
54.635450077000314,1787214030.3699744,378.5978720188141,-7.164468436361583,-2.0,93.24797985484186,93.24080302708802,elbow,-1,2,0
54.64954865400023,1787214030.3840764,378.6119601726532,-9.26885523609414,-3.0,93.24696875924214,93.24105962458303,elbow,-2,3,0
54.663622769000085,1787214030.3981457,378.6260509490967,-10.82757770095142,-5.0,93.2460374635324,93.24059470247423,elbow,-3,5,0
54.67768101299998,1787214030.4122028,378.64011430740356,-11.752415647077875,-6.0,93.24514481065565,93.23992788947231,elbow,-4,6,0
54.69190336600013,1787214030.4264402,378.65418767929077,-11.989597459797013,-7.0,93.24473082290126,93.24231135891726,elbow,-5,7,0
54.70619755100006,1787214030.4407349,378.6684682369232,-11.505530364262661,-7.0,93.24174140296833,93.22427036962483,elbow,-5,7,0
54.72036566499992,1787214030.4549143,378.6827630996704,-10.339187961595645,-8.0,93.23444466721314,93.19180043637974,elbow,-6,8,0
54.73463612800015,1787214030.4691763,378.69691157341003,-8.54338432948132,-8.0,93.21742442277294,93.11795319932457,elbow,-6,8,0
54.7489985520001,1787214030.483538,378.7112557888031,-6.215665347209145,-8.0,93.19229894207795,93.0454583774058,elbow,-6,8,0
54.76327247900008,1787214030.4978125,378.72557282447815,-3.525056861059106,-7.0,93.15974817938181,92.96951212249444,elbow,-5,7,0
54.77755027500007,1787214030.5120878,378.7398476600647,-0.6200975918632861,-6.0,93.12239587947884,92.90409825261385,elbow,-4,6,0
54.79380494599991,1787214030.5283458,378.75609612464905,2.723528980894778,-5.0,93.07957097260186,92.82928985025472,elbow,-4,5,0
54.808143240999925,1787214030.5426884,378.7703971862793,5.505000017031528,-4.0,93.03049020856722,92.74364805048555,elbow,-3,4,0
54.822614922999946,1787214030.5571544,378.78487372398376,7.971869636060477,-4.0,92.97932805564521,92.68032165986259,elbow,-2,4,0
54.836891126999944,1787214030.5714273,378.7991895675659,9.92076796405181,-3.0,92.92124866474006,92.58181593269157,elbow,-2,3,0
54.85107798099989,1787214030.585607,378.8134789466858,11.262883719144092,-3.0,92.8532447460271,92.45581020756171,elbow,-2,3,0
54.865179373000046,1787214030.5997047,378.82758951187134,11.929386903109917,-2.0,92.77938111299383,92.34770071192945,elbow,-1,2,0
54.87931348600023,1787214030.6138425,378.84168553352356,11.889399781974436,-2.0,92.69809218693638,92.22301622923516,elbow,-1,2,0
54.89342584099995,1787214030.6279547,378.85583114624023,11.144109322749305,-2.0,92.61506359083174,92.12982049900988,elbow,-1,2,0
